gene_name	log2FoldChange	pvalue	padj	wormbase_gene	chr	start	end	strand	biotype	HK2	HK4	HK5	HK6
Y43F8C.23	NA	NA	NA	WBGene00045344	V	19710871	19711742	-1	protein_coding	0	0	0	0
Y43F8C.3	-1.38199232642625	0.00178050079802184	0.0112719860165799	WBGene00012825	V	19614558	19622551	-1	protein_coding	208.141527760151	298.273593641144	747.584903949146	574.093651191117
Y43F8C.5	3.55152576337397	0.0822496555483556	0.198668228685715	WBGene00012827	V	19631371	19632662	-1	protein_coding	52.5405798229508	4.82197495493767	4.95910384045868	0
Y43F8C.6	-0.268967962448496	0.768573659777116	0.861815256784053	WBGene00012828	V	19633062	19640908	-1	protein_coding	29.3014772089533	44.0866281594301	47.1114864843574	41.539243778207
Y43F8C.7	0.5219494947619	0.297234006470589	0.472029301871693	WBGene00012829	V	19641292	19644083	-1	protein_coding	382.939995248045	304.473275726064	181.007290176742	297.165359336404
Y43F8C.9	2.36612615325103	0.332328129920844	0.507771596977576	WBGene00012831	V	19646088	19647338	1	protein_coding	21.2183110823455	4.13312138994657	4.95910384045868	0
Y43H11AL.1	0.221843938810526	0.594589650806219	0.739518716360498	WBGene00021545	II	222700	232739	-1	protein_coding	395.064744437957	384.380289265031	312.423541948897	355.746344151824
Y44A6B.3	NA	NA	NA	WBGene00012848	V	20636864	20638444	-1	protein_coding	0	0	0	0
Y44A6C.1	-0.950797505951175	0.0210133124216751	0.0745970151150416	WBGene00012850	V	20713920	20716872	1	protein_coding	518.333027868726	361.648121620325	767.42131931098	931.970212972593
Y44A6C.2	NA	NA	NA	WBGene00012851	V	20722234	20723732	1	protein_coding	0	0	0	0
Y44A6D.1	NA	NA	NA	WBGene00012852	V	20787416	20787623	-1	protein_coding	0	0	0	0
Y44A6D.2	-1.33821102167588	0.0106679726245587	0.0448422414571926	WBGene00012853	V	20789471	20790784	1	protein_coding	179.850446317024	276.230279561429	396.728307236694	757.292367341158
Y44A6D.3	-1.65051375529674	0.000555116542173039	0.00434285110829153	WBGene00012854	V	20790768	20792413	-1	protein_coding	226.328651545019	304.473275726064	592.612908934812	1074.69479415925
Y44A6D.5	0.400882782371303	0.747073443740054	0.847965820638406	WBGene00012855	V	20801184	20803006	-1	protein_coding	40.4158306330391	14.465924864813	13.6375355612614	27.6928291854713
Y44A6D.6	-3.0047244983105	0.538525168622951	NA	WBGene00012856	V	20807338	20812303	1	protein_coding	0	0	2.47955192022934	0
Y44A6D.7	-4.34687239985679	0.0299116541304051	0.096167092527528	WBGene00077681	V	20814759	20815896	1	protein_coding	0	2.06656069497329	14.877311521376	29.823046815123
Y44E3A.1	-0.749121912253567	0.414240589927438	0.587465618198999	WBGene00021547	I	3338367	3340219	1	protein_coding	59.6133501837326	20.6656069497329	60.7490220456188	73.4925082229816
Y44E3A.7	NA	NA	NA	WBGene00303088	I	3307491	3307532	-1	protein_coding	0	0	0	0
Y44F5A.1	0.484845671663799	0.486353900012571	0.653097574480766	WBGene00012858	III	4244858	4247671	-1	protein_coding	93.9668062218158	81.2847206689493	64.4683499259628	60.7112024450718
Y45F10A.7	-1.46370169982369	0.00717546184253511	0.0334021654542396	WBGene00012869	IV	13492571	13497141	1	protein_coding	130.341053791551	102.639181183673	236.797208381902	404.741349633812
Y45F10B.12	NA	NA	NA	WBGene00012874	IV	13587475	13588237	1	protein_coding	0	0	0	0
Y45F10B.13	0.0903397342533726	0.842046644094512	0.90832276744403	WBGene00012875	IV	13549605	13561729	-1	protein_coding	574.915190754981	806.647524604573	487.231952325065	810.547808082449
Y45F10B.3	4.574334252905	0.3409023022316	NA	WBGene00012871	IV	13593539	13593878	1	protein_coding	10.1039576582598	0	0	0
Y45F10B.59	NA	NA	NA	WBGene00194917	IV	13602674	13603264	1	protein_coding	0	0	0	0
Y45F10B.8	2.23536287448689	0.646663134882508	NA	WBGene00012872	IV	13577333	13578274	-1	protein_coding	2.02079153165195	0	0	0
Y45F10B.9	2.23536287448689	0.646663134882508	NA	WBGene00012873	IV	13596972	13597913	-1	protein_coding	2.02079153165195	0	0	0
Y45F10C.1	NA	NA	NA	WBGene00012877	IV	13656413	13659547	-1	protein_coding	0	0	0	0
Y45F10C.2	-3.0047244983105	0.538525168622951	NA	WBGene00012878	IV	13662116	13662671	-1	protein_coding	0	0	2.47955192022934	0
Y45F10C.4	5.94856050883209	0.000107023482751197	0.00110539230010657	WBGene00012880	IV	13663398	13664190	-1	protein_coding	107.101951177554	39.2646532044925	2.47955192022934	0
Y45F10C.6	4.07086472282118	0.391387823020775	NA	WBGene00044256	IV	13653955	13654524	1	protein_coding	5.05197882912988	2.06656069497329	0	0
Y45F10D.14	2.45479717775793	0.149227771121101	0.29546695047486	WBGene00012892	IV	13804206	13807777	-1	protein_coding	52.5405798229508	24.1098747746884	0	13.8464145927357
Y45F10D.15	-1.63491760403438	0.726543012453077	NA	WBGene00012893	IV	13817487	13820962	-1	protein_coding	2.02079153165195	0	6.19887980057335	0
Y45F10D.16	-4.00919197440497	0.407007386709198	NA	WBGene00044257	IV	13776415	13777149	1	protein_coding	0	0	4.95910384045868	0
Y45F10D.2	2.64800395521209	0.193490557648193	0.353186935694946	WBGene00012883	IV	13773548	13774678	-1	protein_coding	48.4989967596469	5.51082851992877	8.67843172080269	0
Y45F10D.4	-0.622568639313043	0.104494460205582	0.233001625460317	WBGene00012885	IV	13783962	13784680	1	protein_coding	592.091918774022	460.154181414052	787.257734672815	831.849984378966
Y45F10D.6	-0.284584146523415	0.708112764599526	0.821265935756084	WBGene00012886	IV	13796255	13797904	-1	protein_coding	46.4782052279949	76.4627457140116	66.9479018461922	83.078487556414
Y45F10D.7	0.581916084239863	0.219223919301002	0.382345318291435	WBGene00012887	IV	13788936	13796224	1	protein_coding	452.657303090037	349.937611015477	321.101973669699	215.151980594816
Y45F3A.1	-1.31123538242765	0.367721013634779	0.543376055495469	WBGene00012859	III	10558189	10561948	-1	protein_coding	8.08316612660781	19.2878998197507	61.9887980057335	6.39065288895492
Y45F3A.4	1.10175659280885	0.0695447380121144	0.176288372135722	WBGene00012861	III	10572475	10575420	-1	protein_coding	251.588545690668	175.657659072729	71.9070056866508	126.747948964273
Y45F3A.5	-3.80057983141214	0.432593492298743	NA	WBGene00012862	III	10585848	10586343	-1	protein_coding	0	0	0	4.26043525930328
Y45F3A.8	-5.5970439021848	0.21001543676593	NA	WBGene00012863	III	10589865	10592801	-1	protein_coding	0	0	14.877311521376	0
Y45F3A.9	1.48805444558965	0.122107244411121	0.258193194450829	WBGene00012864	III	10592754	10595166	-1	protein_coding	47.4886009938209	59.2414065892342	21.0761913219494	17.0417410372131
Y45G12B.2	0.829449532119084	0.0934324641263226	0.216792288079774	WBGene00021563	V	2694768	2698864	1	protein_coding	429.41820047604	272.786011736474	185.9663940172	208.761327705861
Y45G12B.3	0.741369238003705	0.119904393308394	0.255092667738901	WBGene00021564	V	2688461	2694430	-1	protein_coding	269.775669475536	294.140472251198	156.211770974448	181.068498520389
Y45G12C.1	-0.75419215584582	0.280802662681332	0.454557997543629	WBGene00021565	V	2565683	2568878	1	protein_coding	58.6029544179066	105.394595443638	99.1820768091736	177.873172075912
Y45G12C.10	NA	NA	NA	WBGene00021573	V	2534758	2536409	-1	protein_coding	0	0	0	0
Y45G12C.16	0.48191279219246	0.655534098665072	0.785297632323818	WBGene00044131	V	2530146	2531174	1	protein_coding	37.3846433355611	26.1764354696616	19.8364153618347	25.5626115558197
Y45G12C.3	-4.38373345871696	0.363460207728392	NA	WBGene00021566	V	2556174	2557415	1	protein_coding	0	0	0	6.39065288895492
Y45G12C.4	NA	NA	NA	WBGene00021567	V	2546200	2548150	1	protein_coding	0	0	0	0
Y45G12C.6	-4.79783857871548	0.318938705294921	NA	WBGene00021569	V	2540084	2543004	1	protein_coding	0	0	0	8.52087051860656
Y45G5AL.1	0.0253449608954927	0.953379110061259	0.973464042595464	WBGene00021554	V	4144505	4147571	1	protein_coding	384.960786779697	352.693025275441	412.845394718185	312.076882743965
Y45G5AM.2	1.14700467769513	0.0981651659589746	0.224125076085738	WBGene00021555	V	4175882	4181357	1	protein_coding	165.70490559546	114.349691788522	81.8252133675682	44.7345702226844
Y45G5AM.3	0.194373406692665	0.69124894635693	0.810564266330629	WBGene00021556	V	4164554	4166825	1	protein_coding	216.224693886759	270.03059747651	189.685721897544	235.389048076506
Y45G5AM.4	3.24583198117994	0.501620647711192	NA	WBGene00043666	V	4163222	4163611	1	protein_coding	4.04158306330391	0	0	0
Y45G5AM.5	-1.98399469169922	0.690609503533581	NA	WBGene00021557	V	4160383	4160889	1	protein_coding	0	0	1.23977596011467	0
Y45G5AM.6	-0.115902085417419	0.820842651157083	0.895613758411509	WBGene00021558	V	4147550	4152296	-1	protein_coding	217.235089652585	197.700973152444	179.767514216627	269.472530150933
Y45G5AM.7	0.829477306177422	0.255131637454045	0.423925845024674	WBGene00021559	V	4166796	4169837	-1	protein_coding	165.70490559546	91.6175241438157	49.5910384045868	94.794684519498
Y45G5AM.9	-0.164309686026319	0.762423165882804	0.857970692380123	WBGene00021561	V	4181332	4191515	-1	protein_coding	422.345430115258	191.501291067525	339.698613071419	347.225473633217
Y46B2A.2	-1.81480194352237	0.485388579290002	0.652210942508006	WBGene00021577	II	851656	856210	-1	protein_coding	0	6.88853564991096	23.5557432421787	1.06510881482582
Y46B2A.3	-5.92166820966565	0.0683125187097513	0.174147252074573	WBGene00021578	II	862927	866901	-1	protein_coding	0	0	11.157983641032	7.45576170378074
Y46B2A.4	1.18544172690952	0.811372439071912	NA	WBGene00284850	II	861864	862328	1	protein_coding	1.01039576582598	0	0	0
Y46C8AL.11	2.30963438404526	0.635445977467195	NA	WBGene00195003	IV	3943303	3943744	1	protein_coding	0	2.06656069497329	0	0
Y46C8AM.1	1.32479431533746	0.186077491437768	0.343934264154333	WBGene00271795	IV	3962934	3964385	1	protein_coding	34.3534560380832	68.8853564991096	21.0761913219494	20.2370674816906
Y46D2A.1	0.586113103686547	0.58157758373047	0.73055985547341	WBGene00021589	II	3324021	3326431	1	protein_coding	40.4158306330391	36.5092389445281	14.877311521376	36.2136997040779
Y46D2A.2	2.45184670806919	0.000750889521478705	0.0055798473577211	WBGene00021590	II	3321060	3323279	-1	protein_coding	221.276672715889	513.195905918366	101.661628729403	33.0183732596004
Y46D2A.3	-5.13610344273425	0.206402549116372	NA	WBGene00021591	II	3326492	3327197	-1	protein_coding	0	0	8.67843172080269	2.13021762965164
Y46E12A.2	NA	NA	NA	WBGene00021592	III	1758721	1759783	1	protein_coding	0	0	0	0
Y46E12A.3	NA	NA	NA	WBGene00021593	III	1752183	1754942	-1	protein_coding	0	0	0	0
Y46E12A.5	-6.34871801302485	1.53231323820694e-20	2.04755356455403e-18	WBGene00194738	III	1757834	1758251	-1	protein_coding	16.1663322532156	12.3993641698397	487.231952325065	1826.66161742628
Y46E12BL.2	0.867343773020286	0.144860248233918	0.28955384856977	WBGene00021595	II	15233153	15244931	1	protein_coding	521.364215166204	750.161532275303	521.945679208276	175.74295444626
Y46E12BR.1	-1.12518599810653	0.580153567942481	0.729505822368272	WBGene00021598	II	15196214	15198075	1	protein_coding	2.02079153165195	6.19968208491986	7.43865576068802	10.6510881482582
Y46G5A.14	1.18544172690952	0.811372439071912	NA	WBGene00012905	II	12774646	12775544	1	protein_coding	1.01039576582598	0	0	0
Y46G5A.15	-0.599723493602779	0.371640170807221	0.546738110321525	WBGene00012906	II	12782751	12785412	-1	protein_coding	58.6029544179066	82.6624277989315	116.538940250779	97.9900109639755
Y46G5A.18	-0.0939794568220866	0.837475706327916	0.905868745179527	WBGene00012908	II	12800449	12805383	-1	protein_coding	403.147910564565	383.002582135049	319.862197709585	518.707992820174
Y46G5A.20	-0.00362208510144782	0.995347833314261	0.997080031685491	WBGene00012910	II	12811009	12811934	1	protein_coding	166.715301361286	243.854162006848	123.977596011467	287.579380002971
Y46G5A.22	6.01961047781527	0.00243382240905499	0.0144427383718942	WBGene00012912	II	12816820	12818588	-1	protein_coding	49.5093925254728	26.1764354696616	1.23977596011467	0
Y46G5A.23	NA	NA	NA	WBGene00012913	II	12828553	12828963	-1	protein_coding	0	0	0	0
Y46G5A.28	NA	NA	NA	WBGene00012916	II	12850429	12851902	1	protein_coding	0	0	0	0
Y46G5A.29	-1.0882878119681	0.00941813739994711	0.0410114798106354	WBGene00012917	II	12856200	12862058	1	protein_coding	256.640524519798	289.31849729626	507.0683676869	653.976812303054
Y46G5A.34	2.27888337131117	0.582729594621169	NA	WBGene00012919	II	12774646	12781705	1	protein_coding	1.01039576582598	4.82197495493767	1.23977596011467	0
Y46G5A.36	-0.76419435808468	0.462992946042104	0.632741524104295	WBGene00012921	II	12823649	12824177	1	protein_coding	20.2079153165195	30.3095568596082	59.5092460855041	26.6277203706455
Y46G5A.38	1.24947999806349	0.190452331029327	0.349005728443649	WBGene00044043	II	12827032	12827519	1	protein_coding	104.070763880076	41.3312138994657	40.9126066837841	20.2370674816906
Y46G5A.39	NA	NA	NA	WBGene00044164	II	12752854	12753813	-1	protein_coding	0	0	0	0
Y46G5A.47	NA	NA	NA	WBGene00303089	II	12805277	12805306	-1	protein_coding	0	0	0	0
Y46G5A.7	-0.228115728251456	0.912670549459206	0.951715958974811	WBGene00012899	II	12755170	12756218	-1	protein_coding	8.08316612660781	4.13312138994657	2.47955192022934	11.716196963084
Y46G5A.8	NA	NA	NA	WBGene00012900	II	12756353	12757677	1	protein_coding	0	0	0	0
Y46H3A.4	0.40622245493487	0.725832176885655	0.832526391728288	WBGene00021600	V	1809560	1811135	-1	protein_coding	41.426226398865	61.9968208491986	8.67843172080269	69.2320729636783
Y46H3A.5	-2.42626403774511	0.000102720210944671	0.00106461958240855	WBGene00021601	V	1811423	1814116	-1	protein_coding	36.3742475697352	31.6872639895904	164.890202695251	200.240457187254
Y46H3C.5	-0.803342292821091	0.705010818491163	0.819001157303326	WBGene00021605	V	1691029	1692052	-1	protein_coding	19.1975195506936	0.688853564991096	33.4739509230961	1.06510881482582
Y46H3C.7	-2.29737818865373	0.0500391484396048	0.139639361466926	WBGene00021607	V	1692026	1694042	-1	protein_coding	18.1871237848676	4.13312138994657	65.7081258860775	42.6043525930328
Y46H3D.1	5.50154411055649	0.183170145062478	0.33990383025481	WBGene00021608	V	1642499	1643121	1	protein_coding	19.1975195506936	0	0	0
Y46H3D.8	NA	NA	NA	WBGene00021612	V	1630309	1631248	-1	protein_coding	0	0	0	0
Y47A7.2	-1.89013871591002	3.53630454461335e-05	0.0004244132623471	WBGene00021614	V	5195926	5198340	-1	protein_coding	297.056355152837	248.676136961786	724.029160706967	1297.30253645785
Y47C4A.1	NA	NA	NA	WBGene00021615	X	279582	286216	-1	protein_coding	0	0	0	0
Y47D3A.1	2.85494947494734	0.223096188938338	0.386934472551995	WBGene00012922	III	11139241	11141825	-1	protein_coding	16.1663322532156	10.3328034748664	3.71932788034401	0
Y47D3A.13	5.83220173102729	0.00738772596983106	0.0341143803963257	WBGene00012926	III	11223439	11224106	-1	protein_coding	58.6029544179066	8.26624277989315	1.23977596011467	0
Y47D3A.14	1.11488074317931	0.27219648047812	0.443709021548366	WBGene00012927	III	11235581	11236868	-1	protein_coding	62.6445374812105	31.6872639895904	21.0761913219494	22.3672851113422
Y47D3A.20	-0.364742928414517	0.684273964703096	0.805914315064385	WBGene00012931	III	11274901	11276032	1	protein_coding	39.4054348672131	32.3761175545815	50.8308143647014	41.539243778207
Y47D3A.21	0.693871162916289	0.136197119070812	0.27819381520592	WBGene00012932	III	11276292	11278917	-1	protein_coding	311.201895874401	277.607986691412	178.527738256512	185.328933779693
Y47D3A.31	0.907637635337346	0.598093907004664	0.742396401445783	WBGene00012937	III	11156511	11157244	-1	protein_coding	29.3014772089533	3.44426782495548	9.91820768091736	7.45576170378074
Y47D3A.32	-0.853278228802721	0.392652776139143	0.568229406317606	WBGene00012938	III	11252391	11256646	1	protein_coding	38.3950391013871	24.7987283396794	28.5148470826374	85.2087051860656
Y47D3A.34	0.279370992045483	0.925400361233625	0.958180559445304	WBGene00206461	III	11232421	11234861	-1	protein_coding	7.07277036078183	2.06656069497329	0	7.45576170378074
Y47D3B.12	1.51685839292889	0.753195569355249	NA	WBGene00185055	III	11403017	11404197	1	protein_coding	0	3.44426782495548	1.23977596011467	0
Y47D3B.3	-5.73746683291624	0.0210112137625626	0.0745970151150416	WBGene00012940	III	11397813	11401886	1	protein_coding	0	25.4875819046705	507.0683676869	858.477704749611
Y47D3B.4	1.41621412692196	0.175324492682047	0.330009603506417	WBGene00012941	III	11405361	11409425	1	protein_coding	47.4886009938209	42.7089210294479	12.3977596011467	21.3021762965164
Y47D3B.6	1.88649763357291	3.20109871257202e-05	0.000390127388699942	WBGene00012942	III	11427135	11428414	1	protein_coding	688.07951652749	865.888931193807	161.170874814907	258.821442002674
Y47D7A.11	-4.00919197440497	0.407007386709198	NA	WBGene00021623	V	4427769	4428302	-1	protein_coding	0	0	4.95910384045868	0
Y47D7A.12	1.08227217769172	0.699538646650968	0.815301287405365	WBGene00021624	V	4428950	4429676	-1	protein_coding	4.04158306330391	8.95509634488424	6.19887980057335	0
Y47D7A.13	1.17030073489017	0.0117712126770591	0.0481859871238695	WBGene00021625	V	4434883	4435928	-1	protein_coding	5208.59017283291	4819.21954067771	1342.67736480419	3112.24795692105
Y47D7A.15	7.45943860268989	8.63734153155418e-42	7.6039090212494e-39	WBGene00021627	V	4431791	4433185	-1	protein_coding	1725.75596803077	1545.78739984002	13.6375355612614	5.3255440741291
Y47D7A.17	NA	NA	NA	WBGene00195160	V	4411646	4411814	-1	protein_coding	0	0	0	0
Y47D7A.18	NA	NA	NA	WBGene00235165	V	4416022	4416814	-1	protein_coding	0	0	0	0
Y47D7A.19	NA	NA	NA	WBGene00269437	V	4424353	4424637	1	protein_coding	0	0	0	0
Y47D7A.2	0.905394644473331	0.855843035197029	NA	WBGene00021616	V	4420275	4420746	1	protein_coding	0	0.688853564991096	0	0
Y47D7A.3	NA	NA	NA	WBGene00021617	V	4410943	4412401	1	protein_coding	0	0	0	0
Y47D7A.6	8.05321622435803	2.90212573819183e-05	0.000357769471151392	WBGene00021619	V	4417761	4418225	-1	protein_coding	36.3742475697352	75.7738921490205	0	0
Y47D7A.7	6.65365603071284	0.00766710199639651	0.0349621719920994	WBGene00021620	V	4419454	4419867	-1	protein_coding	10.1039576582598	32.3761175545815	0	0
Y47D7A.9	4.877942049898	0.306197611048724	NA	WBGene00021621	V	4423609	4423968	-1	protein_coding	0	12.3993641698397	0	0
Y47D9A.1	-0.20790461767669	0.582407848342906	0.731111882091925	WBGene00021628	I	4303930	4308244	1	protein_coding	1098.30019745284	906.531291528282	984.382112331048	1330.32090971745
Y47D9A.3	4.09656434621702	0.393748424654402	NA	WBGene00021630	I	4275888	4276947	1	protein_coding	1.01039576582598	6.19968208491986	0	0
Y47D9A.4	NA	NA	NA	WBGene00021631	I	4273896	4274742	-1	protein_coding	0	0	0	0
